GOAL_ID,GROUP_NAME,TICKET_NO,STATUS_FLAG,AMOUNT,TXN_STATUS,INSTALLMENT,TRXNS_TYPE,PAYMENT_MODE,RECEIVED_DATE,FTR_NUMBER,BANK_REF_NUMBER,TRXNS_DATE_TIME,TRXNS_DATE,TRXNS_BY,PAYMENT_GATEWAY,RECON_FLAG,COMMENTS
1796261,MSRP008W,81,member,1000,SUCCESS,4,EMI,UPI,2022-11-30,1796261M1669804436006,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1502918,MSRP002W,11,member,1000,SUCCESS,5,EMI,UPI,2022-11-30,1502918M1669804295753,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1295546,MPB008T,177,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1295546M1669803259773,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1295540,MPB008T,176,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1295540M1669803216031,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2083761,MPG025T,91,member,5000,SUCCESS,3,EMI,UPI,2022-11-30,2083761M1669803145549,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
735925,MPG023W,50,member,2000,SUCCESS,10,EMI,UPI,2022-11-30,735925M1669803095912,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1766569,MSRP007W,64,member,1000,SUCCESS,4,EMI,UPI,2022-11-30,1766569M1669802913173,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
173864,HYD002W,31,member,10000,SUCCESS,19,EMI,UPI,2022-11-30,173864M1669802273740,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
556745,MPG018W,63,member,2000,SUCCESS,12,EMI,UPI,2022-11-30,556745M1669802102868,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
270298,HYG0011W,31,member,2000,SUCCESS,16,EMI,UPI,2022-11-30,270298M1669802000442,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1802549,HYB005W,92,member,4000,SUCCESS,13,EMI,UPI,2022-11-30,1802549M1669801945022,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
206668,HYG009W,75,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,206668M1669801816918,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
31136,HYG004W,65,member,2000,SUCCESS,22,EMI,UPI,2022-11-30,31136M1669801768422,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570807,MSRG039W,44,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570807M1669801067793,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
139718,HYB003W,52,member,4000,SUCCESS,20,EMI,UPI,2022-11-30,139718M1669801060369,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
16894,HYD001W,6,member,10000,SUCCESS,22,EMI,UPI,2022-11-30,16894M1669801013364,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2261077,MSRG033W,44,member,10,SUCCESS,2,EMI,UPI,2022-11-30,2261077M1669800990096,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570786,MSRG039W,,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570786M1669800533130,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570778,MSRP025W,75,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570778T1669800398922,,2022-11-30,2022-11-30,,SIPLY,no,
2570771,MSRG039W,,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570771M1669800331502,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570756,MSRB016W,55,member,4000,SUCCESS,1,EMI,UPI,2022-11-30,2570756T1669799899169,,2022-11-30,2022-11-30,,SIPLY,no,
158541,HYG006W,12,member,2000,SUCCESS,19,EMI,UPI,2022-11-30,158541M1669798872578,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
18427,HYG003W,78,member,2000,SUCCESS,23,EMI,UPI,2022-11-30,18427M1669798800417,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
158539,HYG006W,11,member,2000,SUCCESS,19,EMI,UPI,2022-11-30,158539M1669798782547,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
300405,HYG0011W,76,member,2000,SUCCESS,16,EMI,UPI,2022-11-30,300405M1669798770268,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1207430,MPB008T,126,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1207430M1669798611871,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
145801,HYG005W,16,member,2000,SUCCESS,20,EMI,UPI,2022-11-30,145801M1669798576564,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570706,MSRB016W,70,paymentdone,4000,SUCCESS,1,EMI,UPI,2022-11-30,2570706M1669798480269,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1738131,MSRG029W,100,member,2000,SUCCESS,5,EMI,UPI,2022-11-30,1738131M1669798120401,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570687,MPG026T,97,member,5000,SUCCESS,1,EMI,UPI,2022-11-30,2570687M1669797597183,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570664,MSRG039W,43,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570664T1669797111913,,2022-11-30,2022-11-30,,SIPLY,no,
19216,HYB001W,63,member,4000,SUCCESS,23,EMI,UPI,2022-11-30,19216M1669796985367,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
150211,HYG005W,52,member,2000,SUCCESS,20,EMI,UPI,2022-11-30,150211M1669796928319,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
150204,HYG005W,51,member,2000,SUCCESS,20,EMI,UPI,2022-11-30,150204M1669796789404,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
671136,MPG022T,6,member,5000,SUCCESS,9,EMI,UPI,2022-11-30,671136M1669796144338,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570613,MSRG039W,42,member,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570613T1669795953164,,2022-11-30,2022-11-30,,SIPLY,no,
853681,MPG024T,113,member,2000,SUCCESS,9,EMI,UPI,2022-11-30,853681M1669795594975,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1784867,MSRB011W,12,member,4000,SUCCESS,4,EMI,UPI,2022-11-30,1784867M1669795566320,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570594,MSRB016W,54,member,4000,SUCCESS,1,EMI,UPI,2022-11-30,2570594T1669795495427,,2022-11-30,2022-11-30,,SIPLY,no,
2570590,MSRP025W,74,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570590T1669795447215,,2022-11-30,2022-11-30,,SIPLY,no,
1003298,MPG024T,247,member,443,SUCCESS,7,EMI,UPI,2022-11-30,1003298M1669795407153,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1003298,MPG024T,247,member,6,SUCCESS,8,Interest on delayed EMI,UPI,2022-11-30,1003298M1669795407153,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1003298,MPG024T,247,member,118,SUCCESS,8,Late payment fee,UPI,2022-11-30,1003298M1669795407153,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1003298,MPG024T,247,member,2000,SUCCESS,8,EMI,UPI,2022-11-30,1003298M1669795407153,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1003298,MPG024T,247,member,1433,SUCCESS,9,EMI,UPI,2022-11-30,1003298M1669795407153,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570412,MSRG039W,62,member,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570412M1669795364738,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2292354,MSRP019W,14,member,1000,SUCCESS,2,EMI,UPI,2022-11-30,2292354M1669795225198,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2123688,MSRG033W,81,member,2000,SUCCESS,2,EMI,UPI,2022-11-30,2123688M1669794992535,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
583301,MPG019W,9,member,2000,SUCCESS,11,EMI,UPI,2022-11-30,583301M1669794592841,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1508670,MSRP002W,20,member,1000,SUCCESS,5,EMI,UPI,2022-11-30,1508670M1669794590432,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
16571,HYG003W,38,member,2000,SUCCESS,23,EMI,UPI,2022-11-30,16571M1669794535720,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570524,MSRG039W,41,member,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570524T1669794547109,,2022-11-30,2022-11-30,,SIPLY,no,
2085207,MSRG033W,94,member,2000,SUCCESS,2,EMI,UPI,2022-11-30,2085207M1669794144563,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2424068,MPG024W,,removed,2000,SUCCESS,8,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,2000,SUCCESS,7,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,2000,SUCCESS,6,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,2000,SUCCESS,5,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,2000,SUCCESS,4,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,796,SUCCESS,3,EMI,ADJUSTMENT-ADV,2022-11-30,2424068T1669793937103,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,1204,SUCCESS,3,EMI,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2424068T1669793936631,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424068,MPG024W,,removed,2000,SUCCESS,2,EMI,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2424068T1669793936631,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,8,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,7,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,6,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,5,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,4,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,796,SUCCESS,3,EMI,ADJUSTMENT-ADV,2022-11-30,2424053T1669793931811,ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,1204,SUCCESS,3,EMI,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2424053T1669793931322,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2424053,MPG024W,,removed,2000,SUCCESS,2,EMI,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2424053T1669793931322,DIVIDEND-ADJUSTMENT-ADV,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
2570450,MPG020W,14,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2570450T1669793883027,2.31E+11,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
2570384,MPG019W,54,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2570384T1669793803066,2.31E+11,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
2570391,.MSRD009B,,paymentdone,10000,SUCCESS,1,EMI,UPI,2022-11-30,2570391M1669793632329,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1895158,MPB007W,74,member,1225,SUCCESS,10,EMI,UPI,2022-11-30,1895158M1669792659897,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1239872,MPB008T,148,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1239872M1669792564120,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570380,MSRP025W,73,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570380T1669792439304,,2022-11-30,2022-11-30,,SIPLY,no,
195755,HYG009W,55,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,195755M1669792368536,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
195749,HYG009W,54,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,195749M1669792324186,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
6869,HYG001W,83,member,2000,SUCCESS,24,EMI,UPI,2022-11-30,6869M1669792175832,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1275667,MPD006B,59,member,10000,SUCCESS,10,EMI,UPI,2022-11-30,1275667M1669791973323,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1480530,MPD005B,34,member,10000,SUCCESS,13,EMI,UPI,2022-11-30,1480530M1669791721559,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1300228,MPB008T,185,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1300228M1669791572243,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570341,MSRP025W,72,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570341T1669791521680,,2022-11-30,2022-11-30,,SIPLY,no,
2570337,MSRP025W,71,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570337T1669791467650,,2022-11-30,2022-11-30,,SIPLY,no,
2232617,MSRP017W,56,member,1000,SUCCESS,2,EMI,UPI,2022-11-30,2232617M1669790125776,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570271,MSRP025W,93,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570271M1669789597236,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1888273,MPG025T,26,member,5000,SUCCESS,3,EMI,UPI,2022-11-30,1888273M1669789689997,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1888229,MPG025T,25,member,5000,SUCCESS,3,EMI,UPI,2022-11-30,1888229M1669789631507,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
681654,MPG022T,14,member,5000,SUCCESS,9,EMI,UPI,2022-11-30,681654M1669789390908,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
931996,MPG022T,73,member,5000,SUCCESS,9,EMI,UPI,2022-11-30,931996M1669789420958,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
270998,HYG0011W,6,member,22,SUCCESS,15,Interest on delayed EMI,UPI,2022-11-30,270998M1669789247780,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
270998,HYG0011W,6,member,118,SUCCESS,15,Late payment fee,UPI,2022-11-30,270998M1669789247780,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
270998,HYG0011W,6,member,2000,SUCCESS,15,EMI,UPI,2022-11-30,270998M1669789247780,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
270998,HYG0011W,6,member,2000,SUCCESS,16,EMI,UPI,2022-11-30,270998M1669789247780,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570228,MSRG039W,,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570228M1669788788602,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2431187,MSRB013W,78,member,500,SUCCESS,2,EMI,UPI,2022-11-30,2431187M1669788706948,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1564320,MSRP002W,91,member,1000,SUCCESS,5,EMI,UPI,2022-11-30,1564320M1669788421284,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
849531,MPG022T,66,member,5000,SUCCESS,0,WALLET,ADJUSTMENT-PS,2022-11-30,849531T1669788390130,PS ADJ-MPG022T-67-849533,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
849531,MPG022T,66,member,5000,SUCCESS,9,EMI,ADJUSTMENT-PS,2022-11-30,849531T1669788355540,PS ADJ-MPG022T-67-849533,2022-11-30,2022-11-30,Harish C,OFFLINE,no,
185418,HYG008W,59,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,185418M1669788278366,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
771009,MPB007W,48,member,3908,SUCCESS,9,EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,118,SUCCESS,9,Late payment fee,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,103,SUCCESS,9,Interest on delayed EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,4000,SUCCESS,8,EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,4000,SUCCESS,7,EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,33,SUCCESS,7,Interest on delayed EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,118,SUCCESS,7,Late payment fee,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,355,SUCCESS,7,Emandate bounce charges,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,3,SUCCESS,6,Interest on delayed EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,118,SUCCESS,6,Late payment fee,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,43,SUCCESS,5,Interest on delayed EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
771009,MPB007W,48,member,43,SUCCESS,4,Interest on delayed EMI,TRANSFER,2022-11-30,771009T1669788290276,Rem chit amount adj from 661853,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
185415,HYG008W,58,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,185415M1669788229097,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2231812,MPD010B,42,member,10000,SUCCESS,3,EMI,UPI,2022-11-30,2231812M1669787922261,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
441318,HYG0013W,3,member,2000,SUCCESS,13,EMI,UPI,2022-11-30,441318M1669787873145,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2231810,MPD010B,41,member,10000,SUCCESS,3,EMI,UPI,2022-11-30,2231810M1669787842812,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1760597,.MSRD009B,43,member,10000,SUCCESS,5,EMI,UPI,2022-11-30,1760597M1669787830030,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570148,MSRB016W,,paymentdone,4000,SUCCESS,1,EMI,TRANSFER,2022-11-30,2570148T1669787508644,Rem chit amount adj from 1802206,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
2487082,MPB008T,,paymentdone,4000,SUCCESS,1,EMI,CASH,2022-11-30,2487082T1669787481648,Rem chit amount adj from 1802206,2022-11-30,2022-11-30,Pavan Kumar Bonagiri,OFFLINE,no,
49920,IBG002Db,13,member,5000,SUCCESS,30,EMI,UPI,2022-11-30,49920M1669787158738,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2030274,MPG025T,71,member,5000,SUCCESS,3,EMI,UPI,2022-11-30,2030274M1669786205252,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2565412,MSRG039W,61,paymentdone,2000,SUCCESS,1,EMI,UPI,2022-11-30,2565412M1669785883759,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1609558,MSRP003W,50,member,1000,SUCCESS,5,EMI,UPI,2022-11-30,1609558M1669785691865,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
662032,MPG023W,18,member,2000,SUCCESS,10,EMI,UPI,2022-11-30,662032M1669785153519,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570070,MSRG039W,40,member,2000,SUCCESS,1,EMI,UPI,2022-11-30,2570070T1669784973812,,2022-11-30,2022-11-30,,SIPLY,no,
1974808,MSRP017W,21,member,1000,SUCCESS,2,EMI,UPI,2022-11-30,1974808M1669784872402,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1974789,MSRB013W,70,member,4000,SUCCESS,2,EMI,UPI,2022-11-30,1974789M1669784781107,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1161945,MPG024W,34,member,2000,SUCCESS,8,EMI,UPI,2022-11-30,1161945M1669784548422,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570035,MSRP025W,70,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570035T1669784189255,,2022-11-30,2022-11-30,,SIPLY,no,
2570029,MSRB016W,67,member,4000,SUCCESS,1,EMI,UPI,2022-11-30,2570029M1669783838052,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
194722,HYG009W,60,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,194722M1669783258945,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2570018,MSRP025W,69,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2570018T1669783031832,,2022-11-30,2022-11-30,,SIPLY,no,
145975,HYB003W,85,member,4000,SUCCESS,20,EMI,UPI,2022-11-30,145975M1669782898212,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
162572,HYG006W,99,member,2000,SUCCESS,19,EMI,UPI,2022-11-30,162572M1669782718332,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2431187,MSRB013W,78,member,100,SUCCESS,2,EMI,UPI,2022-11-30,2431187M1669781729004,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2280223,MSRG034W,98,member,2000,SUCCESS,2,EMI,UPI,2022-11-30,2280223M1669781640360,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2569987,MSRP025W,68,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2569987T1669781609228,,2022-11-30,2022-11-30,,SIPLY,no,
1191471,MPG024W,49,member,2000,SUCCESS,8,EMI,UPI,2022-11-30,1191471M1669781551508,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1195932,MPB008T,114,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1195932M1669781509134,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2569979,MSRP025W,67,member,1000,SUCCESS,1,EMI,UPI,2022-11-30,2569979T1669781348687,,2022-11-30,2022-11-30,,SIPLY,no,
583790,MPB006W,11,member,4000,SUCCESS,12,EMI,UPI,2022-11-30,583790M1669781277687,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1777673,MSRP007W,75,member,1000,SUCCESS,4,EMI,UPI,2022-11-30,1777673M1669781155189,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1119862,HYB004W,39,member,4000,SUCCESS,16,EMI,UPI,2022-11-30,1119862M1669779023867,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1088580,HYB004W,30,member,4000,SUCCESS,16,EMI,UPI,2022-11-30,1088580M1669778975595,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
845034,HYG008W,76,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,845034M1669778923853,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
208641,HYG0010W,14,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,208641M1669778872545,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
169595,HYG008W,44,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,169595M1669778805984,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2086798,MPD010B,23,member,10000,SUCCESS,3,EMI,UPI,2022-11-30,2086798M1669778753604,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
172521,HYG008W,29,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,172521M1669778371176,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1102928,MPD007B,28,member,10000,SUCCESS,8,EMI,UPI,2022-11-30,1102928M1669778304243,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
17619,HYG003W,68,member,2000,SUCCESS,23,EMI,UPI,2022-11-30,17619M1669778175862,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
206532,HYG0010W,8,member,2000,SUCCESS,17,EMI,UPI,2022-11-30,206532M1669778076676,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
933916,HYG005W,39,member,2000,SUCCESS,20,EMI,UPI,2022-11-30,933916M1669778099698,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1208624,MPB008T,123,member,4000,SUCCESS,7,EMI,UPI,2022-11-30,1208624M1669778015935,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
842030,MPG022T,71,member,5000,SUCCESS,9,EMI,UPI,2022-11-30,842030M1669777918919,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
2373786,MSRG036W,71,member,2000,SUCCESS,2,EMI,UPI,2022-11-30,2373786M1669777757457,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
1228099,MPG027W,5,member,2000,SUCCESS,6,EMI,UPI,2022-11-30,1228099M1669777202843,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
768183,HYG006W,41,member,2000,SUCCESS,18,EMI,UPI,2022-11-30,768183M1669776094905,2.33E+11,2022-11-30,2022-11-30,,CASHFREE,no,
